order_item_id,order_id,product_id,quantity,price_per_unit
6070,6070,205,2,79743
6071,6071,273,2,26254
6072,6072,338,1,73794
6073,6073,202,2,10781
6074,6074,576,2,13690
6075,6075,313,2,10290
6076,6076,506,1,27644
6077,6077,423,2,40999
6078,6078,274,1,44229
6079,6079,134,3,73379
6080,6080,56,1,17512
6081,6081,563,3,40941
6082,6082,356,2,68972
6083,6083,440,3,16642
6084,6084,316,3,19395
6085,6085,209,1,47704
6086,6086,298,3,40768
6087,6087,531,3,44716
6088,6088,307,1,48829
6089,6089,281,1,76540
6090,6090,432,2,23748
6091,6091,633,1,21109
6092,6092,449,2,6905
6093,6093,396,1,48132
6094,6094,177,1,69778
6095,6095,579,1,34941
6096,6096,396,3,13056
6097,6097,326,1,47889
6098,6098,315,3,15082
6099,6099,669,1,60295
6100,6100,76,1,4331
6101,6101,419,3,27316
6102,6102,635,2,45034
6103,6103,440,3,38418
6104,6104,607,3,50431
6105,6105,62,2,3658
6106,6106,128,2,57900
6107,6107,468,3,8445
6108,6108,132,1,10758
6109,6109,560,3,60912
6110,6110,1,2,45318
6111,6111,573,3,72287
6112,6112,588,2,60314
6113,6113,318,1,40941
6114,6114,390,3,22041
6115,6115,596,2,10716
6116,6116,695,3,58560
6117,6117,254,1,75724
6118,6118,159,3,4278
6119,6119,564,2,47184
6120,6120,661,1,3753
6121,6121,309,1,706
6122,6122,121,3,55997
6123,6123,452,2,36849
6124,6124,368,2,77268
6125,6125,273,1,38508
6126,6126,384,1,78379
6127,6127,624,1,73026
6128,6128,252,2,63058
6129,6129,422,1,58308
6130,6130,528,3,16134
6131,6131,724,2,34913
6132,6132,286,3,6141
6133,6133,173,1,78871
6134,6134,36,2,59197
6135,6135,407,2,5994
6136,6136,138,3,28231
6137,6137,536,2,75867
6138,6138,646,1,29827
6139,6139,408,1,45502
6140,6140,312,3,75223
6141,6141,222,1,26975
6142,6142,210,1,64948
6143,6143,94,3,39117
6144,6144,487,2,16493
6145,6145,335,3,36427
6146,6146,147,2,4973
6147,6147,6,1,2755
6148,6148,271,3,54096
6149,6149,691,2,11659
6150,6150,539,1,43646
6151,6151,545,2,31244
6152,6152,526,2,418
6153,6153,226,2,57574
6154,6154,133,3,42967
6155,6155,343,1,56210
6156,6156,244,1,48717
6157,6157,430,3,15117
6158,6158,266,1,16891
6159,6159,347,2,8493
6160,6160,633,2,56438
6161,6161,367,3,60810
6162,6162,24,1,6179
6163,6163,4,3,16567
6164,6164,509,2,72115
6165,6165,14,3,30297
6166,6166,612,3,20568
6167,6167,56,2,16266
6168,6168,329,3,5496
6169,6169,471,2,75687
6170,6170,160,2,14414
6171,6171,564,1,28775
6172,6172,493,1,12469
6173,6173,123,1,49079
6174,6174,165,3,57485
6175,6175,649,1,62668
6176,6176,633,2,25977
6177,6177,604,1,50714
6178,6178,525,3,66493
6179,6179,187,1,44707
6180,6180,430,1,63637
6181,6181,669,1,15224
6182,6182,308,2,20382
6183,6183,183,2,40963
6184,6184,158,1,5390
6185,6185,333,2,51852
6186,6186,565,2,13678
6187,6187,54,1,27910
6188,6188,118,3,68746
6189,6189,8,1,67993
6190,6190,434,1,59740
6191,6191,233,2,54359
6192,6192,284,3,25207
6193,6193,553,1,77948
6194,6194,443,1,16806
6195,6195,59,3,75368
6196,6196,478,3,68452
6197,6197,314,1,55771
6198,6198,745,2,25431
6199,6199,339,3,73809
6200,6200,130,2,2137
6201,6201,187,3,77892
6202,6202,688,2,43355
6203,6203,20,3,57986
6204,6204,112,2,57633
6205,6205,763,1,33770
6206,6206,537,3,9107
6207,6207,612,1,30777
6208,6208,472,2,75155
6209,6209,182,1,1878
6210,6210,526,3,5631
6211,6211,122,1,381
6212,6212,473,2,17213
6213,6213,256,1,58727
6214,6214,508,1,49660
6215,6215,64,2,27476
6216,6216,60,1,50503
6217,6217,161,2,27336
6218,6218,647,3,29365
6219,6219,687,1,27071
6220,6220,99,1,39267
6221,6221,174,1,40480
6222,6222,57,2,62767
6223,6223,2,1,2354
6224,6224,385,2,31217
6225,6225,104,2,76463
6226,6226,631,2,67600
6227,6227,115,3,8642
6228,6228,169,3,72698
6229,6229,496,3,13454
6230,6230,111,2,384
6231,6231,633,1,72183
6232,6232,260,2,76321
6233,6233,187,2,77368
6234,6234,338,3,789
6235,6235,112,2,43293
6236,6236,18,1,6369
6237,6237,248,2,35820
6238,6238,388,1,20373
6239,6239,346,2,71266
6240,6240,224,1,40415
6241,6241,611,1,41699
6242,6242,477,3,29516
6243,6243,710,1,40851
6244,6244,544,1,50278
6245,6245,39,3,20494
6246,6246,388,2,56919
6247,6247,442,3,56329
6248,6248,433,1,41147
6249,6249,508,3,2112
6250,6250,382,1,62730
6251,6251,466,3,33435
6252,6252,328,1,30383
6253,6253,686,2,34532
6254,6254,432,1,37191
6255,6255,548,1,8319
6256,6256,369,1,57215
6257,6257,472,1,30345
6258,6258,574,3,62862
6259,6259,755,1,72967
6260,6260,79,2,44415
6261,6261,687,1,50160
6262,6262,385,3,32775
6263,6263,480,2,48085
6264,6264,304,2,24103
6265,6265,728,2,13301
6266,6266,131,3,23355
6267,6267,218,2,59146
6268,6268,598,2,78040
6269,6269,191,3,63858
6270,6270,67,3,22775
6271,6271,415,2,74134
6272,6272,398,3,54024
6273,6273,376,2,69844
6274,6274,447,1,51419
6275,6275,44,2,5755
6276,6276,648,2,2942
6277,6277,539,1,28992
6278,6278,186,2,55138
6279,6279,413,3,71039
6280,6280,113,3,10740
6281,6281,496,1,52842
6282,6282,47,2,12452
6283,6283,688,1,1967
6284,6284,25,2,60397
6285,6285,740,2,24600
6286,6286,637,2,25669
6287,6287,476,3,2163
6288,6288,625,1,42400
6289,6289,93,1,39853
6290,6290,72,1,58313
6291,6291,268,3,43587
6292,6292,23,3,38570
6293,6293,666,2,48966
6294,6294,418,1,13822
6295,6295,664,3,76462
6296,6296,462,2,17366
6297,6297,568,3,21098
6298,6298,170,2,18961
6299,6299,297,3,18398
6300,6300,674,3,25628
6301,6301,26,2,59010
6302,6302,449,1,76210
6303,6303,517,2,31792
6304,6304,5,3,11648
6305,6305,186,3,76923
6306,6306,701,1,66337
6307,6307,396,1,60264
6308,6308,651,2,21158
6309,6309,505,3,79793
6310,6310,633,1,70992
6311,6311,739,2,24695
6312,6312,143,2,57743
6313,6313,119,2,25904
6314,6314,1,3,52471
6315,6315,29,2,16040
6316,6316,224,1,38664
6317,6317,299,2,5176
6318,6318,130,3,77434
6319,6319,55,2,7794
6320,6320,233,3,20911
6321,6321,562,2,16569
6322,6322,513,3,59801
6323,6323,1,1,48627
6324,6324,305,1,62638
6325,6325,308,1,36569
6326,6326,570,2,74337
6327,6327,156,1,53812
6328,6328,50,1,20378
6329,6329,525,3,27810
6330,6330,604,3,5900
6331,6331,52,1,21884
6332,6332,465,1,21597
6333,6333,408,3,18105
6334,6334,351,3,2110
6335,6335,603,3,13713
6336,6336,161,1,68566
6337,6337,290,1,78381
6338,6338,124,1,53074
6339,6339,433,1,76973
6340,6340,423,1,34715
6341,6341,537,3,32734
6342,6342,461,3,28372
6343,6343,68,3,1176
6344,6344,550,2,70428
6345,6345,445,3,15069
6346,6346,61,3,60296
6347,6347,22,3,28781
6348,6348,358,1,6619
6349,6349,727,2,34724
6350,6350,612,2,35274
6351,6351,444,3,70528
6352,6352,159,2,61264
6353,6353,602,1,606
6354,6354,133,3,37733
6355,6355,338,2,41177
6356,6356,63,2,6932
6357,6357,355,3,14198
6358,6358,317,1,10940
6359,6359,403,2,26601
6360,6360,46,3,79812
6361,6361,412,2,54800
6362,6362,194,3,54814
6363,6363,398,3,39275
6364,6364,389,1,38439
6365,6365,367,3,58716
6366,6366,731,1,54812
6367,6367,209,2,4822
6368,6368,722,1,9459
6369,6369,605,1,70308
6370,6370,359,2,44929
6371,6371,447,3,29339
6372,6372,296,3,23596
6373,6373,299,1,38518
6374,6374,266,2,46209
6375,6375,531,1,69960
6376,6376,590,2,73217
6377,6377,225,1,22250
6378,6378,545,2,35338
6379,6379,558,2,19880
6380,6380,504,3,71887
6381,6381,77,1,61228
6382,6382,74,3,59997
6383,6383,232,3,51606
6384,6384,122,1,58449
6385,6385,273,1,20334
6386,6386,35,3,71147
6387,6387,145,1,3348
6388,6388,40,2,74793
6389,6389,371,2,26666
6390,6390,235,1,71443
6391,6391,242,3,4606
6392,6392,745,2,61594
6393,6393,209,3,35332
6394,6394,379,3,16212
6395,6395,533,1,21831
6396,6396,123,3,47151
6397,6397,698,1,32366
6398,6398,412,2,46739
6399,6399,143,1,45909
6400,6400,484,2,75934
6401,6401,123,1,9586
6402,6402,199,3,33798
6403,6403,51,3,15843
6404,6404,259,2,30489
6405,6405,631,2,51742
6406,6406,119,3,37531
6407,6407,20,2,27091
6408,6408,144,3,59417
6409,6409,23,1,22481
6410,6410,146,3,59206
6411,6411,179,3,6289
6412,6412,558,1,51926
6413,6413,253,2,75646
6414,6414,692,3,33070
6415,6415,251,3,11614
6416,6416,623,2,2486
6417,6417,701,1,3767
6418,6418,508,3,54226
6419,6419,373,1,49674
6420,6420,735,1,69337
6421,6421,24,3,4015
6422,6422,428,1,32237
6423,6423,212,3,52113
6424,6424,424,1,22556
6425,6425,590,2,52666
6426,6426,199,1,28039
6427,6427,224,2,56288
6428,6428,594,2,36322
6429,6429,755,1,61887
6430,6430,619,3,2110
6431,6431,623,1,1555
6432,6432,652,1,45868
6433,6433,668,3,74460
6434,6434,475,1,21724
6435,6435,485,2,33393
6436,6436,315,2,50120
6437,6437,737,2,77384
6438,6438,237,2,14496
6439,6439,175,2,744
6440,6440,75,2,78187
6441,6441,565,2,26220
6442,6442,636,2,62706
6443,6443,138,2,70983
6444,6444,486,2,20641
6445,6445,24,1,27060
6446,6446,381,3,72957
6447,6447,456,3,68072
6448,6448,492,2,64904
6449,6449,710,2,27317
6450,6450,582,1,23030
6451,6451,361,1,17474
6452,6452,379,1,19886
6453,6453,687,3,19271
6454,6454,709,3,59354
6455,6455,622,3,56470
6456,6456,423,2,22977
6457,6457,707,3,62373
6458,6458,211,2,62004
6459,6459,637,1,71251
6460,6460,208,2,1390
6461,6461,466,3,67284
6462,6462,728,2,48223
6463,6463,188,1,30533
6464,6464,700,1,46165
6465,6465,325,2,16677
6466,6466,552,2,14975
6467,6467,258,2,11731
6468,6468,716,2,45402
6469,6469,612,2,37964
6470,6470,358,2,50040
6471,6471,287,1,8551
6472,6472,537,2,41068
6473,6473,468,1,51390
6474,6474,232,3,6645
6475,6475,722,2,19952
6476,6476,671,1,64581
6477,6477,237,2,70669
6478,6478,591,3,39216
6479,6479,278,3,75204
6480,6480,673,3,65275
6481,6481,416,2,47352
6482,6482,415,2,35313
6483,6483,488,3,7426
6484,6484,552,2,64751
6485,6485,746,3,73005
6486,6486,586,2,30534
6487,6487,97,1,36516
6488,6488,631,2,59555
6489,6489,400,1,34067
6490,6490,615,1,24340
6491,6491,68,3,59151
6492,6492,531,3,57427
6493,6493,179,1,66070
6494,6494,475,2,51850
6495,6495,216,2,16991
6496,6496,224,1,70470
6497,6497,222,3,40228
6498,6498,650,2,11954
6499,6499,65,3,487
6500,6500,66,3,1331
6501,6501,226,1,59836
6502,6502,511,1,14790
6503,6503,361,1,33855
6504,6504,632,2,51944
6505,6505,32,2,1703
6506,6506,60,2,6207
6507,6507,175,1,50595
6508,6508,70,2,31481
6509,6509,129,1,34596
6510,6510,685,1,53101
6511,6511,92,3,72128
6512,6512,27,1,30155
6513,6513,430,2,29569
6514,6514,175,3,3374
6515,6515,4,3,51271
6516,6516,60,1,46226
6517,6517,278,2,15075
6518,6518,501,3,62886
6519,6519,142,3,27760
6520,6520,352,3,41503
6521,6521,115,1,77579
6522,6522,226,1,44345
6523,6523,78,2,70518
6524,6524,128,2,14113
6525,6525,740,2,36231
6526,6526,287,1,44079
6527,6527,251,3,48827
6528,6528,13,2,56206
6529,6529,439,3,71516
6530,6530,43,1,12679
6531,6531,187,3,31326
6532,6532,581,1,30949
6533,6533,53,1,64682
6534,6534,46,1,70826
6535,6535,391,3,58532
6536,6536,380,2,74560
6537,6537,563,1,39534
6538,6538,442,3,30227
6539,6539,703,2,25937
6540,6540,270,2,25005
6541,6541,348,2,48249
6542,6542,72,1,65809
6543,6543,404,1,33036
6544,6544,757,1,56186
6545,6545,321,3,9970
6546,6546,134,2,55216
6547,6547,477,2,50683
6548,6548,592,3,13116
6549,6549,369,1,47468
6550,6550,184,3,48952
6551,6551,22,1,49991
6552,6552,441,1,44617
6553,6553,475,1,48545
6554,6554,498,2,5021
6555,6555,653,3,59801
6556,6556,119,3,43042
6557,6557,115,2,20497
6558,6558,533,3,20870
6559,6559,568,1,27474
6560,6560,2,1,67410
6561,6561,185,1,74411
6562,6562,578,2,73111
6563,6563,402,2,47680
6564,6564,650,3,58122
6565,6565,383,3,32405
6566,6566,566,2,36869
6567,6567,38,2,38419
6568,6568,565,2,20423
6569,6569,246,2,7031
6570,6570,397,1,41337
6571,6571,133,3,53972
6572,6572,266,2,30996
6573,6573,711,1,63555
6574,6574,474,3,63941
6575,6575,355,1,11301
6576,6576,28,2,56673
6577,6577,626,1,19424
6578,6578,185,3,43698
6579,6579,208,3,60459
6580,6580,186,2,56957
6581,6581,437,1,12165
6582,6582,1,3,75204
6583,6583,613,2,26327
6584,6584,526,2,8384
6585,6585,291,2,73136
6586,6586,582,3,74042
6587,6587,203,1,31451
6588,6588,153,1,54898
6589,6589,395,2,44021
6590,6590,316,3,20888
6591,6591,711,3,71077
6592,6592,56,1,1970
6593,6593,196,3,8563
6594,6594,492,2,7212
6595,6595,148,1,70249
6596,6596,546,3,38221
6597,6597,219,1,27910
6598,6598,731,1,67052
6599,6599,116,3,49130
6600,6600,421,2,29557
6601,6601,577,3,65420
6602,6602,683,3,78106
6603,6603,168,1,48552
6604,6604,554,2,31234
6605,6605,481,2,726
6606,6606,299,1,79727
6607,6607,326,1,23190
6608,6608,638,3,53264
6609,6609,633,1,74470
6610,6610,283,3,47423
6611,6611,94,2,47108
6612,6612,366,1,5473
6613,6613,361,1,10727
6614,6614,614,2,28415
6615,6615,353,1,53309
6616,6616,338,1,13775
6617,6617,81,1,4108
6618,6618,740,1,57071
6619,6619,758,2,27646
6620,6620,139,3,76580
6621,6621,66,3,44596
6622,6622,44,3,1926
6623,6623,523,3,16213
6624,6624,414,2,46209
6625,6625,141,2,52303
6626,6626,23,1,11974
6627,6627,30,1,60989
6628,6628,48,1,18139
6629,6629,22,2,44722
6630,6630,192,1,4218
6631,6631,512,3,53650
6632,6632,225,1,63487
6633,6633,738,1,48941
6634,6634,244,2,17471
6635,6635,240,3,49093
6636,6636,92,3,56790
6637,6637,164,1,16526
6638,6638,448,2,18184
6639,6639,315,3,43174
6640,6640,568,3,56801
6641,6641,246,1,70944
6642,6642,505,3,66400
6643,6643,268,3,21065
6644,6644,634,2,68408
6645,6645,371,3,61619
6646,6646,175,3,24802
6647,6647,28,3,20568
6648,6648,719,2,32325
6649,6649,384,3,77716
6650,6650,537,3,4659
6651,6651,325,1,10526
6652,6652,40,3,33872
6653,6653,140,3,26641
6654,6654,3,3,38605
6655,6655,4,3,54850
6656,6656,99,3,36213
6657,6657,645,2,24578
6658,6658,38,3,32396
6659,6659,163,1,56631
6660,6660,97,1,75025
6661,6661,683,2,55896
6662,6662,457,2,22467
6663,6663,100,1,57759
6664,6664,121,1,77016
6665,6665,261,3,49785
6666,6666,120,2,73228
6667,6667,606,3,10976
6668,6668,715,3,79023
6669,6669,500,3,31941
6670,6670,403,1,5553
6671,6671,35,2,73627
6672,6672,125,2,32500
6673,6673,240,2,21474
6674,6674,304,2,54512
6675,6675,309,3,18305
6676,6676,539,1,23454
6677,6677,735,1,12356
6678,6678,20,1,60914
6679,6679,636,1,44222
6680,6680,140,1,18958
6681,6681,369,1,37419
6682,6682,532,1,46285
6683,6683,341,1,66671
6684,6684,525,1,5309
6685,6685,405,1,61284
6686,6686,145,1,35818
6687,6687,169,2,77919
6688,6688,752,3,35839
6689,6689,467,3,33901
6690,6690,345,1,19853
6691,6691,756,1,61618
6692,6692,545,3,36822
6693,6693,537,3,58968
6694,6694,582,2,72202
6695,6695,39,2,72542
6696,6696,600,3,67834
6697,6697,458,1,36201
6698,6698,140,1,77550
6699,6699,745,2,59743
6700,6700,671,2,37753
6701,6701,503,1,1092
6702,6702,343,3,780
6703,6703,67,1,24209
6704,6704,55,3,53214
6705,6705,316,1,25359
6706,6706,338,1,23282
6707,6707,98,1,32756
6708,6708,309,3,67897
6709,6709,388,2,77895
6710,6710,121,1,11854
6711,6711,525,1,71409
6712,6712,73,1,5590
6713,6713,479,3,7457
6714,6714,301,2,20771
6715,6715,398,1,64627
6716,6716,752,3,62076
6717,6717,62,2,63328
6718,6718,407,2,55193
6719,6719,717,3,71987
6720,6720,33,1,33256
6721,6721,402,3,76860
6722,6722,753,2,54879
6723,6723,592,2,19330
6724,6724,573,1,46475
6725,6725,608,3,55000
6726,6726,244,3,29738
6727,6727,648,1,18037
6728,6728,507,3,52331
6729,6729,584,3,34981
6730,6730,504,3,22575
6731,6731,85,3,14501
6732,6732,94,2,58771
6733,6733,111,3,58507
6734,6734,469,2,46554
6735,6735,564,3,63332
6736,6736,744,3,56418
6737,6737,444,1,34391
6738,6738,728,3,75123
6739,6739,673,3,25361
6740,6740,395,2,26110
6741,6741,705,2,79461
6742,6742,1,3,42932
6743,6743,745,1,58036
6744,6744,491,3,8000
6745,6745,363,1,20026
6746,6746,420,1,57517
6747,6747,134,1,58576
6748,6748,362,2,54026
6749,6749,507,3,73130
6750,6750,44,1,70965
6751,6751,224,1,76128
6752,6752,734,3,67948
6753,6753,228,2,13780
6754,6754,258,1,17863
6755,6755,145,2,8634
6756,6756,215,3,8715
6757,6757,210,2,5728
6758,6758,603,1,54892
6759,6759,170,1,35925
6760,6760,636,2,46053
6761,6761,487,2,38363
6762,6762,612,1,61133
6763,6763,202,3,18743
6764,6764,155,3,34145
6765,6765,432,3,15346
6766,6766,705,2,72142
6767,6767,661,3,56830
6768,6768,479,1,5651
6769,6769,644,2,34206
6770,6770,266,1,7289
6771,6771,292,3,35420
6772,6772,645,1,12160
6773,6773,551,1,36660
6774,6774,45,1,2305
6775,6775,709,1,7097
6776,6776,487,2,1891
6777,6777,221,1,74403
6778,6778,508,3,61301
6779,6779,568,1,60351
6780,6780,624,2,57617
6781,6781,497,1,32159
6782,6782,673,1,15353
6783,6783,596,1,47968
6784,6784,556,1,63239
6785,6785,277,1,31410
6786,6786,385,3,53131
6787,6787,719,3,33735
6788,6788,555,2,18848
6789,6789,616,3,21608
6790,6790,273,2,74606
6791,6791,523,1,28142
6792,6792,366,2,10100
6793,6793,723,1,18796
6794,6794,753,2,50409
6795,6795,313,3,44937
6796,6796,555,3,24011
6797,6797,645,3,43556
6798,6798,373,1,15478
6799,6799,423,2,13153
6800,6800,666,2,40955
6801,6801,284,2,21326
6802,6802,596,2,19359
6803,6803,364,2,10480
6804,6804,235,2,24407
6805,6805,166,1,1516
6806,6806,363,2,71672
6807,6807,224,3,20320
6808,6808,492,1,12555
6809,6809,430,3,74796
6810,6810,726,2,4879
6811,6811,717,1,37248
6812,6812,30,1,32227
6813,6813,540,3,35536
6814,6814,341,1,31937
6815,6815,455,3,68484
6816,6816,230,1,75301
6817,6817,459,1,6347
6818,6818,621,1,2116
6819,6819,535,2,14998
6820,6820,65,3,69170
6821,6821,208,2,21897
6822,6822,93,3,11819
6823,6823,347,2,47276
6824,6824,705,3,71377
6825,6825,145,3,37393
6826,6826,740,2,11051
6827,6827,663,1,70095
6828,6828,565,3,11497
6829,6829,143,3,29952
6830,6830,394,3,34899
6831,6831,98,1,52189
6832,6832,4,3,35602
6833,6833,304,2,8185
6834,6834,369,3,8067
6835,6835,111,3,26406
6836,6836,362,3,1913
6837,6837,445,3,42529
6838,6838,326,1,18214
6839,6839,753,3,58368
6840,6840,562,2,3874
6841,6841,326,1,68019
6842,6842,721,3,11981
6843,6843,604,1,57420
6844,6844,339,1,54419
6845,6845,339,2,6682
6846,6846,593,2,41230
6847,6847,674,3,54359
6848,6848,92,1,65640
6849,6849,753,3,50006
6850,6850,41,1,68855
6851,6851,510,3,34850
6852,6852,207,3,55540
6853,6853,201,3,16632
6854,6854,566,2,28191
6855,6855,137,3,24683
6856,6856,732,3,2414
6857,6857,626,1,17855
6858,6858,298,2,649
6859,6859,51,3,13542
6860,6860,289,2,78922
6861,6861,202,1,32135
6862,6862,25,2,48972
6863,6863,173,3,41338
6864,6864,713,3,44466
6865,6865,37,3,9819
6866,6866,337,1,51121
6867,6867,197,3,28924
6868,6868,167,2,77081
6869,6869,174,3,63901
6870,6870,228,3,26617
6871,6871,242,2,16502
6872,6872,108,3,37897
6873,6873,640,1,72223
6874,6874,42,2,58731
6875,6875,162,1,67026
6876,6876,717,1,66639
6877,6877,210,2,13621
6878,6878,163,3,19749
6879,6879,481,1,73675
6880,6880,705,2,54864
6881,6881,233,1,5510
6882,6882,505,1,50936
6883,6883,7,1,32143
6884,6884,69,3,26289
6885,6885,470,2,6309
6886,6886,377,2,39120
6887,6887,96,1,46390
6888,6888,483,2,78588
6889,6889,112,2,63413
6890,6890,494,2,24142
6891,6891,621,2,78209
6892,6892,334,3,8632
6893,6893,253,2,57087
6894,6894,504,3,75503
6895,6895,589,1,52259
6896,6896,507,1,33484
6897,6897,262,3,30118
6898,6898,407,2,9812
6899,6899,175,3,73873
6900,6900,535,1,24168
6901,6901,761,2,64910
6902,6902,367,1,6097
6903,6903,249,1,14582
6904,6904,612,2,18560
6905,6905,265,1,9404
6906,6906,17,2,38320
6907,6907,179,1,61940
6908,6908,739,1,60055
6909,6909,96,1,51147
6910,6910,600,1,23520
6911,6911,574,1,71440
6912,6912,640,1,26579
6913,6913,408,3,2261
6914,6914,226,3,1596
6915,6915,273,2,24181
6916,6916,452,3,17656
6917,6917,153,1,8527
6918,6918,400,3,44262
6919,6919,238,1,18874
6920,6920,718,2,39914
6921,6921,507,3,17434
6922,6922,295,2,57970
6923,6923,369,1,75543
6924,6924,369,1,6948
6925,6925,21,3,65201
6926,6926,7,3,6237
6927,6927,165,2,4066
6928,6928,739,3,56477
6929,6929,13,1,47896
6930,6930,32,1,28848
6931,6931,557,2,33764
6932,6932,730,2,64081
6933,6933,582,3,61841
6934,6934,510,3,18543
6935,6935,434,1,41904
6936,6936,270,3,35895
6937,6937,245,1,56581
6938,6938,440,3,61870
6939,6939,745,2,34533
6940,6940,672,3,49945
6941,6941,224,1,58845
6942,6942,47,1,49007
6943,6943,763,1,48307
6944,6944,356,1,48362
6945,6945,239,3,64949
6946,6946,468,3,69040
6947,6947,219,2,78773
6948,6948,624,3,21328
6949,6949,575,2,23025
6950,6950,572,3,34898
6951,6951,525,3,1835
6952,6952,234,3,46542
6953,6953,605,2,29503
6954,6954,625,2,52313
6955,6955,511,1,11427
6956,6956,199,1,10265
6957,6957,18,2,27073
6958,6958,221,1,51374
6959,6959,179,2,1636
6960,6960,603,1,73990
6961,6961,262,2,6249
6962,6962,416,1,24622
6963,6963,264,1,41355
6964,6964,54,3,44654
6965,6965,94,2,66406
6966,6966,178,2,74504
6967,6967,135,2,2446
6968,6968,478,3,4506
6969,6969,559,2,45273
6970,6970,288,3,25253
6971,6971,152,3,67284
6972,6972,521,2,73815
6973,6973,71,2,51085
6974,6974,603,2,20006
6975,6975,171,2,28387
6976,6976,60,2,73126
6977,6977,317,2,38616
6978,6978,262,3,11601
6979,6979,671,1,39200
6980,6980,169,3,41537
6981,6981,289,1,43908
6982,6982,53,2,41477
6983,6983,27,2,35024
6984,6984,358,1,54402
6985,6985,115,2,32556
6986,6986,568,1,7460
6987,6987,349,3,36512
6988,6988,392,3,34883
6989,6989,551,3,26465
6990,6990,626,3,22130
6991,6991,47,1,71062
6992,6992,403,1,63928
6993,6993,198,2,60888
6994,6994,671,2,37186
6995,6995,39,1,30854
6996,6996,487,2,44194
6997,6997,300,3,20874
6998,6998,188,1,27268
6999,6999,628,3,10831
7000,7000,38,1,60962
7001,7001,547,2,28095
7002,7002,505,2,45771
7003,7003,7,1,48235
7004,7004,359,3,25256
7005,7005,637,1,55971
7006,7006,91,2,26912
7007,7007,523,2,47845
7008,7008,475,1,73956
7009,7009,650,1,18652
7010,7010,520,2,38445
7011,7011,376,3,37901
7012,7012,124,2,28251
7013,7013,542,3,71159
7014,7014,493,3,8013
7015,7015,188,2,34683
7016,7016,738,3,21078
7017,7017,391,1,69059
7018,7018,126,1,46862
7019,7019,694,3,67341
7020,7020,697,1,66069
7021,7021,68,1,50014
7022,7022,248,3,71258
7023,7023,451,1,66310
7024,7024,154,1,39222
7025,7025,488,2,30722
7026,7026,745,1,40480
7027,7027,593,3,76386
7028,7028,313,1,15947
7029,7029,493,1,5877
7030,7030,379,2,10690
7031,7031,153,2,65612
7032,7032,46,2,26566
7033,7033,456,2,39892
7034,7034,396,1,2435
7035,7035,129,3,77233
7036,7036,431,3,27563
7037,7037,506,3,32538
7038,7038,11,1,26205
7039,7039,285,1,39937
7040,7040,299,3,34530
7041,7041,615,1,44119
7042,7042,632,3,16669
7043,7043,246,1,3240
7044,7044,365,2,34001
7045,7045,271,3,43291
7046,7046,34,1,71169
7047,7047,758,3,32744
7048,7048,137,1,41327
7049,7049,276,3,51044
7050,7050,638,2,52127
7051,7051,732,1,21207
7052,7052,134,1,44819
7053,7053,48,1,35308
7054,7054,630,2,10620
7055,7055,442,1,69644
7056,7056,22,3,58856
7057,7057,579,3,52870
7058,7058,539,1,22358
7059,7059,642,1,20780
7060,7060,236,3,2395
7061,7061,391,2,47351
7062,7062,207,3,73613
7063,7063,73,3,75964
7064,7064,633,1,19143
7065,7065,541,2,14587
7066,7066,394,2,63092
7067,7067,68,1,72913
7068,7068,456,3,5772
7069,7069,123,3,49494
7070,7070,604,1,71841
7071,7071,582,2,61394
7072,7072,124,1,75078
7073,7073,664,3,32404
7074,7074,549,2,56275
7075,7075,430,2,2594
7076,7076,583,1,11228
7077,7077,331,2,24680
7078,7078,44,2,58411
7079,7079,481,2,74265
7080,7080,380,2,46943
7081,7081,620,1,9340
7082,7082,159,2,44543
7083,7083,451,2,6482
7084,7084,576,2,29604
7085,7085,637,3,20662
7086,7086,563,3,55826
7087,7087,650,2,39563
7088,7088,91,3,26607
7089,7089,186,1,49469
7090,7090,684,2,24238
7091,7091,451,3,43873
7092,7092,377,3,13148
7093,7093,547,1,37244
7094,7094,755,2,24522
7095,7095,111,1,61694
7096,7096,254,1,71179
7097,7097,147,1,15777
7098,7098,397,3,44539
7099,7099,663,2,79194
7100,7100,14,3,29372
7101,7101,435,3,64714
7102,7102,308,2,42002
7103,7103,41,3,33304
7104,7104,452,3,53812
7105,7105,372,1,64652
7106,7106,6,1,44232
7107,7107,584,2,21836
7108,7108,276,3,21080
7109,7109,282,3,22393
7110,7110,52,1,9818
7111,7111,628,1,68075
7112,7112,41,3,58627
7113,7113,650,1,42063
7114,7114,530,1,36615
7115,7115,10,3,21457
7116,7116,610,2,18674
7117,7117,552,1,68840
7118,7118,210,1,49544
7119,7119,559,3,30790
7120,7120,288,3,31563
7121,7121,589,3,38239
7122,7122,702,3,25426
7123,7123,158,1,48129
7124,7124,6,1,2889
7125,7125,755,1,56710
7126,7126,221,2,50326
7127,7127,449,3,1498
7128,7128,504,3,75005
7129,7129,334,2,5552
7130,7130,534,1,74921
7131,7131,404,1,14180
7132,7132,343,1,46540
7133,7133,166,1,10739
7134,7134,618,1,5299
7135,7135,198,3,42280
7136,7136,24,2,47117
7137,7137,730,1,40310
7138,7138,103,3,30287
7139,7139,387,2,8013
7140,7140,606,1,69601
7141,7141,686,3,15945
7142,7142,725,3,76385
7143,7143,283,1,70093
7144,7144,518,2,47552
